"run_id","metric_id","stat","instance_type","instance_id","value"
"202605202206","memory","avg","pod","im","894.03392"
"202605202206","memory","avg","pod","rf-a-0","4996.521984"
"202605202206","memory","avg","pod","rf-b-0","1540.599808"
"202605202206","memory","avg","pod","rf-c-0","1690.554368"
"202605202011","memory","avg","pod","im","976.515072"
"202605202011","memory","avg","pod","rf-a-0","5012.942848"
"202605202011","memory","avg","pod","rf-b-0","1698.074624"
"202605202011","memory","avg","pod","rf-c-0","1534.193664"
"202605202229","memory","avg","pod","im","962.277376"
"202605202229","memory","avg","pod","rf-a-0","4996.517888"
"202605202229","memory","avg","pod","rf-b-0","1664.208896"
"202605202229","memory","avg","pod","rf-c-0","1662.345216"
"202605202034","memory","avg","pod","im","943.419392"
"202605202034","memory","avg","pod","rf-a-0","5005.889536"
"202605202034","memory","avg","pod","rf-b-0","1510.739968"
"202605202034","memory","avg","pod","rf-c-0","1517.928448"
"202605210304","memory","avg","pod","im","261.685248"
"202605210304","memory","avg","pod","rf-a-0","931.848192"
"202605210304","memory","avg","pod","rf-b-0","872.59136"
"202605210304","memory","avg","pod","rf-c-0","1001.521152"
"202605210521","memory","avg","pod","im","594.620416"
"202605210521","memory","avg","pod","rf-a-0","4986.65472"
"202605210521","memory","avg","pod","rf-b-0","1379.254272"
"202605210521","memory","avg","pod","rf-c-0","1366.9376"
"202605210327","memory","avg","pod","im","1262.370816"
"202605210327","memory","avg","pod","rf-a-0","5012.836352"
"202605210327","memory","avg","pod","rf-b-0","2619.797504"
"202605210327","memory","avg","pod","rf-c-0","2319.09376"
"202605210544","memory","avg","pod","im","1252.724736"
"202605210544","memory","avg","pod","rf-a-0","5000.880128"
"202605210544","memory","avg","pod","rf-b-0","3015.143424"
"202605210544","memory","avg","pod","rf-c-0","3779.395584"
"202605210350","memory","avg","pod","im","954.544128"
"202605210350","memory","avg","pod","rf-a-0","5004.218368"
"202605210350","memory","avg","pod","rf-b-0","2500.927488"
"202605210350","memory","avg","pod","rf-c-0","2217.938944"
"202605210925","memory","avg","pod","im","1120.157696"
"202605210925","memory","avg","pod","rf-a-0","5007.208448"
"202605210925","memory","avg","pod","rf-b-0","2200.932352"
"202605210925","memory","avg","pod","rf-c-0","2647.109632"
"202605210413","memory","avg","pod","im","862.334976"
"202605210413","memory","avg","pod","rf-a-0","4998.26688"
"202605210413","memory","avg","pod","rf-b-0","2533.134336"
"202605210413","memory","avg","pod","rf-c-0","2630.201344"
"202605210948","memory","avg","pod","im","971.014144"
"202605210948","memory","avg","pod","rf-a-0","5000.404992"
"202605210948","memory","avg","pod","rf-b-0","2200.403968"
"202605210948","memory","avg","pod","rf-c-0","2547.933184"
"202605210435","memory","avg","pod","im","1076.670464"
"202605210435","memory","avg","pod","rf-a-0","4995.600384"
"202605210435","memory","avg","pod","rf-b-0","2233.970688"
"202605210435","memory","avg","pod","rf-c-0","2225.512448"
"202605211011","memory","avg","pod","im","1036.214272"
"202605211011","memory","avg","pod","rf-a-0","4994.310144"
"202605211011","memory","avg","pod","rf-b-0","2183.438336"
"202605211011","memory","avg","pod","rf-c-0","2620.362752"
"202605210458","memory","avg","pod","im","1242.390528"
"202605210458","memory","avg","pod","rf-a-0","4995.129344"
"202605210458","memory","avg","pod","rf-b-0","2151.632896"
"202605210458","memory","avg","pod","rf-c-0","2177.327104"
"202605211034","memory","avg","pod","im","257.462272"
"202605211034","memory","avg","pod","rf-a-0","920.834048"
"202605211034","memory","avg","pod","rf-b-0","903.278592"
"202605211034","memory","avg","pod","rf-c-0","896.258048"
"202605211251","memory","avg","pod","im","770.310144"
"202605211251","memory","avg","pod","rf-a-0","4995.518464"
"202605211251","memory","avg","pod","rf-b-0","1409.626112"
"202605211251","memory","avg","pod","rf-c-0","1392.177152"
"202605211057","memory","avg","pod","im","762.462208"
"202605211057","memory","avg","pod","rf-a-0","5005.66016"
"202605211057","memory","avg","pod","rf-b-0","1685.721088"
"202605211057","memory","avg","pod","rf-c-0","1602.654208"
"202605211314","memory","avg","pod","im","1325.981696"
"202605211314","memory","avg","pod","rf-a-0","5007.613952"
"202605211314","memory","avg","pod","rf-b-0","1497.3952"
"202605211314","memory","avg","pod","rf-c-0","1640.620032"
"202605211119","memory","avg","pod","im","1216.684032"
"202605211119","memory","avg","pod","rf-a-0","5015.048192"
"202605211119","memory","avg","pod","rf-b-0","1685.082112"
"202605211119","memory","avg","pod","rf-c-0","1653.829632"
"202605211337","memory","avg","pod","im","1202.72896"
"202605211337","memory","avg","pod","rf-a-0","4998.434816"
"202605211337","memory","avg","pod","rf-b-0","1624.756224"
"202605211337","memory","avg","pod","rf-c-0","1603.178496"
"202605211142","memory","avg","pod","im","1119.891456"
"202605211142","memory","avg","pod","rf-a-0","5004.26752"
"202605211142","memory","avg","pod","rf-b-0","1602.39616"
"202605211142","memory","avg","pod","rf-c-0","1624.39168"
"202605211400","memory","avg","pod","im","974.811136"
"202605211400","memory","avg","pod","rf-a-0","5001.8304"
"202605211400","memory","avg","pod","rf-b-0","1727.975424"
"202605211400","memory","avg","pod","rf-c-0","1640.697856"
"202605211205","memory","avg","pod","im","828.633088"
"202605211205","memory","avg","pod","rf-a-0","4996.38272"
"202605211205","memory","avg","pod","rf-b-0","1610.903552"
"202605211205","memory","avg","pod","rf-c-0","1603.813376"
"202605211423","memory","avg","pod","im","914.804736"
"202605211423","memory","avg","pod","rf-a-0","4993.69984"
"202605211423","memory","avg","pod","rf-b-0","1687.678976"
"202605211423","memory","avg","pod","rf-c-0","1576.112128"
"202605211228","memory","avg","pod","im","1191.09632"
"202605211228","memory","avg","pod","rf-a-0","5012.545536"
"202605211228","memory","avg","pod","rf-b-0","1529.962496"
"202605211228","memory","avg","pod","rf-c-0","1710.317568"
"202606070759","memory","avg","pod","im","248.066048"
"202606070759","memory","avg","pod","kafka-0","1097.33888"
"202606070759","memory","avg","pod","kafka-1","1998.860288"
"202606070759","memory","avg","pod","kafka-2","2591.195136"
"202606070759","memory","avg","pod","orch-a-0","1370.492928"
"202606070759","memory","avg","pod","part-b-0","2517.979136"
"202606070759","memory","avg","pod","part-c-0","2238.324736"
"202606070759","memory","avg","pod","rf-a-0","1040.543744"
"202606070759","memory","avg","pod","rf-b-0","691.105792"
"202606070759","memory","avg","pod","rf-c-0","805.96992"
"202606070759","memory","avg","pod","mongo-a-0","150.532096"
"202606070759","memory","avg","pod","mongo-a-1","143.40096"
"202606070759","memory","avg","pod","mongo-b-0","130.535424"
"202606070759","memory","avg","pod","mongo-b-1","139.440128"
"202606070759","memory","avg","pod","mongo-c-0","132.378624"
"202606070759","memory","avg","pod","mongo-c-1","149.13536"
"202606070759","memory","avg","pod","redis-a-0","10.973184"
"202606070759","memory","avg","pod","redis-a-1","10.719232"
"202606070759","memory","avg","pod","redis-b-0","10.764288"
"202606070759","memory","avg","pod","redis-b-1","12.640256"
"202606070759","memory","avg","pod","redis-c-0","11.030528"
"202606070759","memory","avg","pod","redis-c-1","10.534912"
"202606070824","memory","avg","pod","im","617.365504"
"202606070824","memory","avg","pod","kafka-0","10441.261056"
"202606070824","memory","avg","pod","kafka-1","1326.288896"
"202606070824","memory","avg","pod","kafka-2","1110.745088"
"202606070824","memory","avg","pod","orch-a-0","3466.633216"
"202606070824","memory","avg","pod","part-b-0","5549.867008"
"202606070824","memory","avg","pod","part-c-0","5412.192256"
"202606070824","memory","avg","pod","rf-a-0","913.698816"
"202606070824","memory","avg","pod","rf-b-0","679.469056"
"202606070824","memory","avg","pod","rf-c-0","761.42592"
"202606070824","memory","avg","pod","mongo-a-0","134.598656"
"202606070824","memory","avg","pod","mongo-a-1","142.798848"
"202606070824","memory","avg","pod","mongo-b-0","129.810432"
"202606070824","memory","avg","pod","mongo-b-1","144.838656"
"202606070824","memory","avg","pod","mongo-c-0","133.472256"
"202606070824","memory","avg","pod","mongo-c-1","146.378752"
"202606070824","memory","avg","pod","redis-a-0","12.419072"
"202606070824","memory","avg","pod","redis-a-1","11.4688"
"202606070824","memory","avg","pod","redis-b-0","10.805248"
"202606070824","memory","avg","pod","redis-b-1","10.293248"
"202606070824","memory","avg","pod","redis-c-0","11.014144"
"202606070824","memory","avg","pod","redis-c-1","10.276864"
"202606070849","memory","avg","pod","im","1117.32736"
"202606070849","memory","avg","pod","kafka-0","10454.728704"
"202606070849","memory","avg","pod","kafka-1","11697.37728"
"202606070849","memory","avg","pod","kafka-2","1194.921984"
"202606070849","memory","avg","pod","orch-a-0","3779.350528"
"202606070849","memory","avg","pod","part-b-0","6590.406656"
"202606070849","memory","avg","pod","part-c-0","5852.69248"
"202606070849","memory","avg","pod","rf-a-0","965.828608"
"202606070849","memory","avg","pod","rf-b-0","710.848512"
"202606070849","memory","avg","pod","rf-c-0","737.656832"
"202606070849","memory","avg","pod","mongo-a-0","137.773056"
"202606070849","memory","avg","pod","mongo-a-1","137.781248"
"202606070849","memory","avg","pod","mongo-b-0","132.734976"
"202606070849","memory","avg","pod","mongo-b-1","143.36"
"202606070849","memory","avg","pod","mongo-c-0","131.813376"
"202606070849","memory","avg","pod","mongo-c-1","138.264576"
"202606070849","memory","avg","pod","redis-a-0","12.43136"
"202606070849","memory","avg","pod","redis-a-1","11.362304"
"202606070849","memory","avg","pod","redis-b-0","10.756096"
"202606070849","memory","avg","pod","redis-b-1","10.289152"
"202606070849","memory","avg","pod","redis-c-0","10.752"
"202606070849","memory","avg","pod","redis-c-1","10.28096"
"202606070914","memory","avg","pod","im","1928.66304"
"202606070914","memory","avg","pod","kafka-0","1382.715392"
"202606070914","memory","avg","pod","kafka-1","10457.223168"
"202606070914","memory","avg","pod","kafka-2","1684.246528"
"202606070914","memory","avg","pod","orch-a-0","5311.71328"
"202606070914","memory","avg","pod","part-b-0","8192.700416"
"202606070914","memory","avg","pod","part-c-0","6418.41152"
"202606070914","memory","avg","pod","rf-a-0","933.515264"
"202606070914","memory","avg","pod","rf-b-0","712.024064"
"202606070914","memory","avg","pod","rf-c-0","767.442944"
"202606070914","memory","avg","pod","mongo-a-0","147.451904"
"202606070914","memory","avg","pod","mongo-a-1","155.3408"
"202606070914","memory","avg","pod","mongo-b-0","140.57472"
"202606070914","memory","avg","pod","mongo-b-1","143.282176"
"202606070914","memory","avg","pod","mongo-c-0","138.661888"
"202606070914","memory","avg","pod","mongo-c-1","140.04224"
"202606070914","memory","avg","pod","redis-a-0","12.47232"
"202606070914","memory","avg","pod","redis-a-1","11.399168"
"202606070914","memory","avg","pod","redis-b-0","10.752"
"202606070914","memory","avg","pod","redis-b-1","10.285056"
"202606070914","memory","avg","pod","redis-c-0","10.764288"
"202606070914","memory","avg","pod","redis-c-1","10.575872"
"202606070939","memory","avg","pod","im","984.158208"
"202606070939","memory","avg","pod","kafka-0","1211.88352"
"202606070939","memory","avg","pod","kafka-1","11071.184896"
"202606070939","memory","avg","pod","kafka-2","1144.664064"
"202606070939","memory","avg","pod","orch-a-0","4647.514112"
"202606070939","memory","avg","pod","part-b-0","8193.097728"
"202606070939","memory","avg","pod","part-c-0","8217.022464"
"202606070939","memory","avg","pod","rf-a-0","1002.68032"
"202606070939","memory","avg","pod","rf-b-0","697.237504"
"202606070939","memory","avg","pod","rf-c-0","707.301376"
"202606070939","memory","avg","pod","mongo-a-0","142.483456"
"202606070939","memory","avg","pod","mongo-a-1","146.194432"
"202606070939","memory","avg","pod","mongo-b-0","137.478144"
"202606070939","memory","avg","pod","mongo-b-1","140.427264"
"202606070939","memory","avg","pod","mongo-c-0","133.156864"
"202606070939","memory","avg","pod","mongo-c-1","149.962752"
"202606070939","memory","avg","pod","redis-a-0","13.963264"
"202606070939","memory","avg","pod","redis-a-1","11.137024"
"202606070939","memory","avg","pod","redis-b-0","10.752"
"202606070939","memory","avg","pod","redis-b-1","12.382208"
"202606070939","memory","avg","pod","redis-c-0","10.747904"
"202606070939","memory","avg","pod","redis-c-1","10.276864"
"202606071005","memory","avg","pod","im","1174.441984"
"202606071005","memory","avg","pod","kafka-0","11148.619776"
"202606071005","memory","avg","pod","kafka-1","1164.279808"
"202606071005","memory","avg","pod","kafka-2","1679.659008"
"202606071005","memory","avg","pod","orch-a-0","6656.79872"
"202606071005","memory","avg","pod","part-b-0","8173.510656"
"202606071005","memory","avg","pod","part-c-0","8170.397696"
"202606071005","memory","avg","pod","rf-a-0","1046.450176"
"202606071005","memory","avg","pod","rf-b-0","737.824768"
"202606071005","memory","avg","pod","rf-c-0","769.359872"
"202606071005","memory","avg","pod","mongo-a-0","144.60928"
"202606071005","memory","avg","pod","mongo-a-1","140.529664"
"202606071005","memory","avg","pod","mongo-b-0","133.861376"
"202606071005","memory","avg","pod","mongo-b-1","150.167552"
"202606071005","memory","avg","pod","mongo-c-0","136.974336"
"202606071005","memory","avg","pod","mongo-c-1","144.73216"
"202606071005","memory","avg","pod","redis-a-0","12.537856"
"202606071005","memory","avg","pod","redis-a-1","11.378688"
"202606071005","memory","avg","pod","redis-b-0","10.764288"
"202606071005","memory","avg","pod","redis-b-1","10.289152"
"202606071005","memory","avg","pod","redis-c-0","10.752"
"202606071005","memory","avg","pod","redis-c-1","10.293248"
"202606071030","memory","avg","pod","im","1063.317504"
"202606071030","memory","avg","pod","kafka-0","1267.56864"
"202606071030","memory","avg","pod","kafka-1","10958.729216"
"202606071030","memory","avg","pod","kafka-2","1717.542912"
"202606071030","memory","avg","pod","orch-a-0","6951.088128"
"202606071030","memory","avg","pod","part-b-0","8154.763263999999"
"202606071030","memory","avg","pod","part-c-0","8059.006976"
"202606071030","memory","avg","pod","rf-a-0","995.241984"
"202606071030","memory","avg","pod","rf-b-0","718.692352"
"202606071030","memory","avg","pod","rf-c-0","770.940928"
"202606071030","memory","avg","pod","mongo-a-0","144.723968"
"202606071030","memory","avg","pod","mongo-a-1","143.52384"
"202606071030","memory","avg","pod","mongo-b-0","226.009088"
"202606071030","memory","avg","pod","mongo-b-1","138.862592"
"202606071030","memory","avg","pod","mongo-c-0","131.764224"
"202606071030","memory","avg","pod","mongo-c-1","290.258944"
"202606071030","memory","avg","pod","redis-a-0","12.828672"
"202606071030","memory","avg","pod","redis-a-1","11.48928"
"202606071030","memory","avg","pod","redis-b-0","10.784768"
"202606071030","memory","avg","pod","redis-b-1","10.28096"
"202606071030","memory","avg","pod","redis-c-0","10.756096"
"202606071030","memory","avg","pod","redis-c-1","10.276864"
"202606071055","memory","avg","pod","im","1239.814144"
"202606071055","memory","avg","pod","kafka-0","10774.941696"
"202606071055","memory","avg","pod","kafka-1","1693.290496"
"202606071055","memory","avg","pod","kafka-2","10430.332928"
"202606071055","memory","avg","pod","orch-a-0","7238.193152"
"202606071055","memory","avg","pod","part-b-0","8125.968384"
"202606071055","memory","avg","pod","part-c-0","8074.522624"
"202606071055","memory","avg","pod","rf-a-0","984.793088"
"202606071055","memory","avg","pod","rf-b-0","720.805888"
"202606071055","memory","avg","pod","rf-c-0","745.82016"
"202606071055","memory","avg","pod","mongo-a-0","146.755584"
"202606071055","memory","avg","pod","mongo-a-1","136.675328"
"202606071055","memory","avg","pod","mongo-b-0","137.404416"
"202606071055","memory","avg","pod","mongo-b-1","144.203776"
"202606071055","memory","avg","pod","mongo-c-0","134.627328"
"202606071055","memory","avg","pod","mongo-c-1","140.509184"
"202606071055","memory","avg","pod","redis-a-0","12.263424"
"202606071055","memory","avg","pod","redis-a-1","11.661312"
"202606071055","memory","avg","pod","redis-b-0","10.821632"
"202606071055","memory","avg","pod","redis-b-1","10.293248"
"202606071055","memory","avg","pod","redis-c-0","10.760192"
"202606071055","memory","avg","pod","redis-c-1","10.289152"
"202606071120","memory","avg","pod","im","1182.482432"
"202606071120","memory","avg","pod","kafka-0","10680.864768"
"202606071120","memory","avg","pod","kafka-1","11632.72192"
"202606071120","memory","avg","pod","kafka-2","10642.255872"
"202606071120","memory","avg","pod","orch-a-0","8759.484416"
"202606071120","memory","avg","pod","part-b-0","8135.446528"
"202606071120","memory","avg","pod","part-c-0","8114.487296"
"202606071120","memory","avg","pod","rf-a-0","985.550848"
"202606071120","memory","avg","pod","rf-b-0","711.10656"
"202606071120","memory","avg","pod","rf-c-0","751.521792"
"202606071120","memory","avg","pod","mongo-a-0","139.198464"
"202606071120","memory","avg","pod","mongo-a-1","140.087296"
"202606071120","memory","avg","pod","mongo-b-0","148.656128"
"202606071120","memory","avg","pod","mongo-b-1","139.055104"
"202606071120","memory","avg","pod","mongo-c-0","137.576448"
"202606071120","memory","avg","pod","mongo-c-1","133.062656"
"202606071120","memory","avg","pod","redis-a-0","12.32896"
"202606071120","memory","avg","pod","redis-a-1","11.239424"
"202606071120","memory","avg","pod","redis-b-0","10.752"
"202606071120","memory","avg","pod","redis-b-1","10.276864"
"202606071120","memory","avg","pod","redis-c-0","10.79296"
"202606071120","memory","avg","pod","redis-c-1","10.36288"
"202606071146","memory","avg","pod","im","1242.738688"
"202606071146","memory","avg","pod","kafka-0","1154.39616"
"202606071146","memory","avg","pod","kafka-1","10613.972992"
"202606071146","memory","avg","pod","kafka-2","10531.221504"
"202606071146","memory","avg","pod","orch-a-0","9047.785472"
"202606071146","memory","avg","pod","part-b-0","8115.851264000001"
"202606071146","memory","avg","pod","part-c-0","8120.147968"
"202606071146","memory","avg","pod","rf-a-0","1037.705216"
"202606071146","memory","avg","pod","rf-b-0","717.766656"
"202606071146","memory","avg","pod","rf-c-0","748.158976"
"202606071146","memory","avg","pod","mongo-a-0","137.408512"
"202606071146","memory","avg","pod","mongo-a-1","169.816064"
"202606071146","memory","avg","pod","mongo-b-0","130.646016"
"202606071146","memory","avg","pod","mongo-b-1","144.986112"
"202606071146","memory","avg","pod","mongo-c-0","134.692864"
"202606071146","memory","avg","pod","mongo-c-1","137.859072"
"202606071146","memory","avg","pod","redis-a-0","12.353536"
"202606071146","memory","avg","pod","redis-a-1","11.476992"
"202606071146","memory","avg","pod","redis-b-0","10.81344"
"202606071146","memory","avg","pod","redis-b-1","10.293248"
"202606071146","memory","avg","pod","redis-c-0","10.768384"
"202606071146","memory","avg","pod","redis-c-1","10.3424"
"202606071211","memory","avg","pod","im","1080.610816"
"202606071211","memory","avg","pod","kafka-0","10503.561216"
"202606071211","memory","avg","pod","kafka-1","11709.15328"
"202606071211","memory","avg","pod","kafka-2","10625.441792"
"202606071211","memory","avg","pod","orch-a-0","8011.431936"
"202606071211","memory","avg","pod","part-b-0","8128.626687999999"
"202606071211","memory","avg","pod","part-c-0","8059.879424"
"202606071211","memory","avg","pod","rf-a-0","1020.997632"
"202606071211","memory","avg","pod","rf-b-0","733.343744"
"202606071211","memory","avg","pod","rf-c-0","759.844864"
"202606071211","memory","avg","pod","mongo-a-0","135.524352"
"202606071211","memory","avg","pod","mongo-a-1","146.231296"
"202606071211","memory","avg","pod","mongo-b-0","143.93344"
"202606071211","memory","avg","pod","mongo-b-1","141.672448"
"202606071211","memory","avg","pod","mongo-c-0","132.1984"
"202606071211","memory","avg","pod","mongo-c-1","157.577216"
"202606071211","memory","avg","pod","redis-a-0","12.57472"
"202606071211","memory","avg","pod","redis-a-1","11.599872"
"202606071211","memory","avg","pod","redis-b-0","10.756096"
"202606071211","memory","avg","pod","redis-b-1","10.289152"
"202606071211","memory","avg","pod","redis-c-0","10.81344"
"202606071211","memory","avg","pod","redis-c-1","10.285056"
"202606251843","memory","avg","pod","im","262.283264"
"202606251843","memory","avg","pod","kafka-0","14523.113472"
"202606251843","memory","avg","pod","kafka-1","1130.201088"
"202606251843","memory","avg","pod","kafka-2","1063.161856"
"202606251843","memory","avg","pod","orch-a-0","1393.545216"
"202606251843","memory","avg","pod","part-b-0","2154.573824"
"202606251843","memory","avg","pod","part-c-0","2655.133696"
"202606251843","memory","avg","pod","rf-a-0","949.41184"
"202606251843","memory","avg","pod","rf-b-0","790.818816"
"202606251843","memory","avg","pod","rf-c-0","815.255552"
"202606251843","memory","avg","pod","mongo-a-0","134.619136"
"202606251843","memory","avg","pod","mongo-a-1","137.080832"
"202606251843","memory","avg","pod","mongo-b-0","138.338304"
"202606251843","memory","avg","pod","mongo-b-1","140.087296"
"202606251843","memory","avg","pod","mongo-c-0","149.778432"
"202606251843","memory","avg","pod","mongo-c-1","136.880128"
"202606251843","memory","avg","pod","redis-a-0","10.15808"
"202606251843","memory","avg","pod","redis-a-1","9.879552"
"202606251843","memory","avg","pod","redis-b-0","9.91232"
"202606251843","memory","avg","pod","redis-b-1","9.453568"
"202606251843","memory","avg","pod","redis-c-0","12.955648"
"202606251843","memory","avg","pod","redis-c-1","9.449472"
"202606251927","memory","avg","pod","im","269.729792"
"202606251927","memory","avg","pod","kafka-0","23880.810496"
"202606251927","memory","avg","pod","kafka-1","1241.534464"
"202606251927","memory","avg","pod","kafka-2","1686.183936"
"202606251927","memory","avg","pod","orch-a-0","2667.589632"
"202606251927","memory","avg","pod","part-b-0","5349.298176"
"202606251927","memory","avg","pod","part-c-0","5403.303936"
"202606251927","memory","avg","pod","rf-a-0","931.893248"
"202606251927","memory","avg","pod","rf-b-0","701.034496"
"202606251927","memory","avg","pod","rf-c-0","760.877056"
"202606251927","memory","avg","pod","mongo-a-0","189.29664"
"202606251927","memory","avg","pod","mongo-a-1","137.535488"
"202606251927","memory","avg","pod","mongo-b-0","130.494464"
"202606251927","memory","avg","pod","mongo-b-1","137.527296"
"202606251927","memory","avg","pod","mongo-c-0","135.274496"
"202606251927","memory","avg","pod","mongo-c-1","144.187392"
"202606251927","memory","avg","pod","redis-a-0","11.882496"
"202606251927","memory","avg","pod","redis-a-1","10.428416"
"202606251927","memory","avg","pod","redis-b-0","9.945088"
"202606251927","memory","avg","pod","redis-b-1","9.777152"
"202606251927","memory","avg","pod","redis-c-0","9.920512"
"202606251927","memory","avg","pod","redis-c-1","9.453568"
"202606252009","memory","avg","pod","im","272.195584"
"202606252009","memory","avg","pod","kafka-0","15145.611264"
"202606252009","memory","avg","pod","kafka-1","10486.054912"
"202606252009","memory","avg","pod","kafka-2","1172.02944"
"202606252009","memory","avg","pod","orch-a-0","4423.036928"
"202606252009","memory","avg","pod","part-b-0","6170.521599999999"
"202606252009","memory","avg","pod","part-c-0","5758.808064"
"202606252009","memory","avg","pod","rf-a-0","956.260352"
"202606252009","memory","avg","pod","rf-b-0","776.466432"
"202606252009","memory","avg","pod","rf-c-0","807.780352"
"202606252009","memory","avg","pod","mongo-a-0","138.805248"
"202606252009","memory","avg","pod","mongo-a-1","138.440704"
"202606252009","memory","avg","pod","mongo-b-0","140.046336"
"202606252009","memory","avg","pod","mongo-b-1","146.604032"
"202606252009","memory","avg","pod","mongo-c-0","143.183872"
"202606252009","memory","avg","pod","mongo-c-1","132.784128"
"202606252009","memory","avg","pod","redis-a-0","11.853824"
"202606252009","memory","avg","pod","redis-a-1","10.416128"
"202606252009","memory","avg","pod","redis-b-0","10.194944"
"202606252009","memory","avg","pod","redis-b-1","9.715712"
"202606252009","memory","avg","pod","redis-c-0","10.182656"
"202606252009","memory","avg","pod","redis-c-1","9.44128"
"202606252041","memory","avg","pod","im","263.585792"
"202606252041","memory","avg","pod","kafka-0","23935.40608"
"202606252041","memory","avg","pod","kafka-1","1181.609984"
"202606252041","memory","avg","pod","kafka-2","10454.30272"
"202606252041","memory","avg","pod","orch-a-0","6516.03968"
"202606252041","memory","avg","pod","part-b-0","8318.779391999999"
"202606252041","memory","avg","pod","part-c-0","8124.17024"
"202606252041","memory","avg","pod","rf-a-0","946.540544"
"202606252041","memory","avg","pod","rf-b-0","649.211904"
"202606252041","memory","avg","pod","rf-c-0","710.283264"
"202606252041","memory","avg","pod","mongo-a-0","252.325888"
"202606252041","memory","avg","pod","mongo-a-1","195.428352"
"202606252041","memory","avg","pod","mongo-b-0","131.919872"
"202606252041","memory","avg","pod","mongo-b-1","139.132928"
"202606252041","memory","avg","pod","mongo-c-0","133.410816"
"202606252041","memory","avg","pod","mongo-c-1","136.228864"
"202606252041","memory","avg","pod","redis-a-0","11.587584"
"202606252041","memory","avg","pod","redis-a-1","10.760192"
"202606252041","memory","avg","pod","redis-b-0","10.395648"
"202606252041","memory","avg","pod","redis-b-1","10.514432"
"202606252041","memory","avg","pod","redis-c-0","9.908224"
"202606252041","memory","avg","pod","redis-c-1","9.445376"
"202606252118","memory","avg","pod","im","275.648512"
"202606252118","memory","avg","pod","kafka-0","23982.333952"
"202606252118","memory","avg","pod","kafka-1","10975.424512"
"202606252118","memory","avg","pod","kafka-2","1173.037056"
"202606252118","memory","avg","pod","orch-a-0","5650.178048"
"202606252118","memory","avg","pod","part-b-0","8322.433024"
"202606252118","memory","avg","pod","part-c-0","8295.415808"
"202606252118","memory","avg","pod","rf-a-0","932.245504"
"202606252118","memory","avg","pod","rf-b-0","669.372416"
"202606252118","memory","avg","pod","rf-c-0","755.392512"
"202606252118","memory","avg","pod","mongo-a-0","139.067392"
"202606252118","memory","avg","pod","mongo-a-1","149.876736"
"202606252118","memory","avg","pod","mongo-b-0","130.625536"
"202606252118","memory","avg","pod","mongo-b-1","135.204864"
"202606252118","memory","avg","pod","mongo-c-0","138.756096"
"202606252118","memory","avg","pod","mongo-c-1","144.941056"
"202606252118","memory","avg","pod","redis-a-0","13.717504"
"202606252118","memory","avg","pod","redis-a-1","10.420224"
"202606252118","memory","avg","pod","redis-b-0","10.043392"
"202606252118","memory","avg","pod","redis-b-1","9.715712"
"202606252118","memory","avg","pod","redis-c-0","9.940992"
"202606252118","memory","avg","pod","redis-c-1","9.449472"
"202606252201","memory","avg","pod","im","265.46176"
"202606252201","memory","avg","pod","kafka-0","23947.620351999998"
"202606252201","memory","avg","pod","kafka-1","11010.985984"
"202606252201","memory","avg","pod","kafka-2","10992.672768"
"202606252201","memory","avg","pod","orch-a-0","5987.397632"
"202606252201","memory","avg","pod","part-b-0","8284.213248"
"202606252201","memory","avg","pod","part-c-0","8070.111232"
"202606252201","memory","avg","pod","rf-a-0","926.949376"
"202606252201","memory","avg","pod","rf-b-0","753.041408"
"202606252201","memory","avg","pod","rf-c-0","804.192256"
"202606252201","memory","avg","pod","mongo-a-0","150.724608"
"202606252201","memory","avg","pod","mongo-a-1","139.988992"
"202606252201","memory","avg","pod","mongo-b-0","141.06624"
"202606252201","memory","avg","pod","mongo-b-1","139.907072"
"202606252201","memory","avg","pod","mongo-c-0","132.030464"
"202606252201","memory","avg","pod","mongo-c-1","136.17152"
"202606252201","memory","avg","pod","redis-a-0","11.890688"
"202606252201","memory","avg","pod","redis-a-1","10.616832"
"202606252201","memory","avg","pod","redis-b-0","10.190848"
"202606252201","memory","avg","pod","redis-b-1","9.453568"
"202606252201","memory","avg","pod","redis-c-0","10.190848"
"202606252201","memory","avg","pod","redis-c-1","9.457664"
"202606252242","memory","avg","pod","im","262.43072"
"202606252242","memory","avg","pod","kafka-0","14657.536"
"202606252242","memory","avg","pod","kafka-1","1791.46752"
"202606252242","memory","avg","pod","kafka-2","1334.419456"
"202606252242","memory","avg","pod","orch-a-0","7592.742912"
"202606252242","memory","avg","pod","part-b-0","8225.366016"
"202606252242","memory","avg","pod","part-c-0","8106.692608"
"202606252242","memory","avg","pod","rf-a-0","927.817728"
"202606252242","memory","avg","pod","rf-b-0","732.135424"
"202606252242","memory","avg","pod","rf-c-0","798.957568"
"202606252242","memory","avg","pod","mongo-a-0","287.424512"
"202606252242","memory","avg","pod","mongo-a-1","140.824576"
"202606252242","memory","avg","pod","mongo-b-0","135.479296"
"202606252242","memory","avg","pod","mongo-b-1","138.40384"
"202606252242","memory","avg","pod","mongo-c-0","135.70048"
"202606252242","memory","avg","pod","mongo-c-1","143.392768"
"202606252242","memory","avg","pod","redis-a-0","11.882496"
"202606252242","memory","avg","pod","redis-a-1","10.461184"
"202606252242","memory","avg","pod","redis-b-0","10.002432"
"202606252242","memory","avg","pod","redis-b-1","9.793536"
